prefix,file,dependency_count,dependencies
constraint_framework::logup::LookupElements::fmt,constraint_framework/logup/LookupElements/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::constraint_framework::logup::LookupElements;stwo_prover::core::fields::qm31::QM31;usize
constraint_framework::point::PointEvaluator::finalize_logup,constraint_framework/point/PointEvaluator/finalize_logup.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::ops::range::Range;stwo_prover::constraint_framework::logup::LogupAtRow;stwo_prover::constraint_framework::point::PointEvaluator;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::lookups::utils::Fraction;usize
constraint_framework::relation_tracker::RelationSummary::cleaned,constraint_framework/relation_tracker/RelationSummary/cleaned.rs,8,alloc::alloc::Global;alloc::string::String;alloc::vec::Vec;alloc::vec::into_iter::IntoIter;bool;core::option::Option;stwo_prover::constraint_framework::relation_tracker::RelationSummary;stwo_prover::core::fields::m31::M31
constraint_framework::relation_tracker::RelationTrackerEvaluator::new,constraint_framework/relation_tracker/RelationTrackerEvaluator/new.rs,8,alloc::alloc::Global;alloc::vec::Vec;stwo_prover::constraint_framework::relation_tracker::RelationTrackerEntry;stwo_prover::constraint_framework::relation_tracker::RelationTrackerEvaluator;stwo_prover::core::fields::m31::M31;stwo_prover::core::pcs::utils::TreeVec;u32;usize
constraint_framework::simd_domain::SimdDomainEvaluator::write_logup_frac,constraint_framework/simd_domain/SimdDomainEvaluator/write_logup_frac.rs,8,alloc::alloc::Global;alloc::vec::Vec;bool;stwo_prover::constraint_framework::logup::LogupAtRow;stwo_prover::constraint_framework::simd_domain::SimdDomainEvaluator;stwo_prover::core::backend::simd::qm31::PackedQM31;stwo_prover::core::backend::simd::very_packed_m31::Vectorized;stwo_prover::core::lookups::utils::Fraction
core::ComponentVec::fmt,core/ComponentVec/fmt.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugTuple;core::result::Result;str;stwo_prover::core::ComponentVec
core::air::accumulation::ColumnAccumulator,core/air/accumulation/ColumnAccumulator.rs,8,alloc::alloc::Global;alloc::vec::Vec;stwo_prover::core::air::accumulation::ColumnAccumulator;stwo_prover::core::air::accumulation::ColumnAccumulator::accumulate;stwo_prover::core::backend::cpu::CpuBackend;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::fields::secure_column::SecureColumnByCoords;usize
core::backend::cpu::CpuBackend::extend,core/backend/cpu/CpuBackend/extend.rs,8,alloc::alloc::Global;alloc::vec::Vec;bool;stwo_prover::core::backend::cpu::CpuBackend;stwo_prover::core::fields::m31::M31;stwo_prover::core::poly::circle::poly::CirclePoly;u32;usize
core::backend::cpu::lookups::gkr::eval_logup_sum,core/backend/cpu/lookups/gkr/eval_logup_sum.rs,8,core::ops::range::Range;core::option::Option;stwo_prover::core::backend::cpu::CpuBackend;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::lookups::gkr_prover::EqEvals;stwo_prover::core::lookups::mle::Mle;stwo_prover::core::lookups::utils::Fraction;usize
core::backend::cpu::lookups::gkr::gen_eq_evals,core/backend/cpu/lookups/gkr/gen_eq_evals.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::iter::adapters::rev::Rev;core::ops::range::Range;core::option::Option;core::slice::iter::Iter;stwo_prover::core::fields::qm31::QM31;usize
core::backend::cpu::quotients::batch_random_coeffs,core/backend/cpu/quotients/batch_random_coeffs.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::iter::adapters::map::Map;core::slice::iter::Iter;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::pcs::quotients::ColumnSampleBatch;u128;usize
core::backend::simd::SimdBackend::extend,core/backend/simd/SimdBackend/extend.rs,8,stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::fields::m31::M31;stwo_prover::core::poly::BitReversedOrder;stwo_prover::core::poly::circle::canonic::CanonicCoset;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::circle::evaluation::CircleEvaluation;stwo_prover::core::poly::circle::poly::CirclePoly;u32
core::backend::simd::cm31::PackedCM31::fmt,core/backend/simd/cm31/PackedCM31/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugTuple;core::result::Result;str;stwo_prover::core::backend::simd::cm31::PackedCM31;stwo_prover::core::backend::simd::m31::PackedM31;usize
core::backend::simd::column::BaseColumn::chunks_mut,core/backend/simd/column/BaseColumn/chunks_mut.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::iter::adapters::map::Map;core::slice::iter::ChunksMut;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::backend::simd::column::BaseColumnMutSlice;stwo_prover::core::backend::simd::m31::PackedM31;usize
core::backend::simd::column::VeryPackedSecureColumnByCoords::fmt,core/backend/simd/column/VeryPackedSecureColumnByCoords/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::backend::simd::column::VeryPackedBaseColumn;stwo_prover::core::backend::simd::column::VeryPackedSecureColumnByCoords;usize
core::backend::simd::column::VeryPackedSecureColumnByCoordsMutSlice,core/backend/simd/column/VeryPackedSecureColumnByCoordsMutSlice.rs,8,stwo_prover::core::backend::simd::column::VeryPackedBaseColumnMutSlice;stwo_prover::core::backend::simd::column::VeryPackedSecureColumnByCoordsMutSlice;stwo_prover::core::backend::simd::column::VeryPackedSecureColumnByCoordsMutSlice::packed_at;stwo_prover::core::backend::simd::column::VeryPackedSecureColumnByCoordsMutSlice::set_packed;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::backend::simd::qm31::PackedQM31;stwo_prover::core::backend::simd::very_packed_m31::Vectorized;usize
core::backend::simd::fft::ifft::ifft_lower_without_vecwise,core/backend/simd/fft/ifft/ifft_lower_without_vecwise.rs,8,bool;core::iter::adapters::step_by::StepBy;core::ops::range::Range;core::ops::range::RangeFrom;core::option::Option;stwo_prover::core::backend::simd::utils::UnsafeMut;u32;usize
core::backend::simd::fft::transpose_vecs,core/backend/simd/fft/transpose_vecs.rs,8,bool;core::core_simd::vector::Simd;core::ops::range::Range;core::option::Option;i32;stwo_prover::core::backend::simd::utils::UnsafeMut;u32;usize
core::backend::simd::m31::PackedM31::fmt,core/backend/simd/m31/PackedM31/fmt.rs,8,core::core_simd::vector::Simd;core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugTuple;core::result::Result;str;stwo_prover::core::backend::simd::m31::PackedM31;u32
core::backend::simd::m31::PackedM31::inverse,core/backend/simd/m31/PackedM31/inverse.rs,8,bool;core::fmt::Arguments;core::fmt::rt::Argument;core::fmt::rt::Placeholder;core::fmt::rt::UnsafeArg;str;stwo_prover::core::backend::simd::m31::PackedM31;usize
core::backend::simd::qm31::PackedQM31::fmt,core/backend/simd/qm31/PackedQM31/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugTuple;core::result::Result;str;stwo_prover::core::backend::simd::cm31::PackedCM31;stwo_prover::core::backend::simd::qm31::PackedQM31;usize
core::backend::simd::very_packed_m31::Vectorized::broadcast,core/backend/simd/very_packed_m31/Vectorized/broadcast.rs,8,stwo_prover::core::backend::simd::cm31::PackedCM31;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::backend::simd::qm31::PackedQM31;stwo_prover::core::backend::simd::very_packed_m31::Vectorized;stwo_prover::core::fields::cm31::CM31;stwo_prover::core::fields::m31::M31;stwo_prover::core::fields::qm31::QM31;usize
core::channel::blake2s::Blake2sChannel::draw_random_bytes,core/channel/blake2s/Blake2sChannel/draw_random_bytes.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::ops::range::Range;stwo_prover::core::channel::ChannelTime;stwo_prover::core::channel::blake2s::Blake2sChannel;stwo_prover::core::vcs::blake2_hash::Blake2sHash;u8;usize
core::channel::blake2s::Blake2sChannel::fmt,core/channel/blake2s/Blake2sChannel/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::channel::ChannelTime;stwo_prover::core::channel::blake2s::Blake2sChannel;stwo_prover::core::vcs::blake2_hash::Blake2sHash
core::channel::blake2s::Blake2sChannel::mix_u32s,core/channel/blake2s/Blake2sChannel/mix_u32s.rs,8,core::option::Option;core::slice::iter::Iter;stwo_prover::core::channel::blake2s::Blake2sChannel;stwo_prover::core::vcs::blake2_hash::Blake2sHash;stwo_prover::core::vcs::blake2_hash::Blake2sHasher;u32;u8;usize
core::channel::poseidon252::Poseidon252Channel::fmt,core/channel/poseidon252/Poseidon252Channel/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;starknet_ff::FieldElement;str;stwo_prover::core::channel::ChannelTime;stwo_prover::core::channel::poseidon252::Poseidon252Channel
core::fft,core/fft.rs,8,core::ops::arith::Add;core::ops::arith::AddAssign;core::ops::arith::Mul;core::ops::arith::Sub;stwo_prover::core::fft::butterfly;stwo_prover::core::fft::ibutterfly;stwo_prover::core::fields::m31::BaseField;stwo_prover::core::fields::m31::M31
core::fields::m31::M31::from,core/fields/m31/M31/from.rs,8,bool;core::num::error::TryFromIntError;core::result::Result;i32;stwo_prover::core::fields::m31::M31;u32;u64;usize
core::fields::m31::M31::inverse,core/fields/m31/M31/inverse.rs,8,bool;core::fmt::Arguments;core::fmt::rt::Argument;core::fmt::rt::Placeholder;core::fmt::rt::UnsafeArg;str;stwo_prover::core::fields::m31::M31;usize
core::fields::secure_column::SecureColumnByCoords::fmt,core/fields/secure_column/SecureColumnByCoords/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::fields::m31::M31;stwo_prover::core::fields::secure_column::SecureColumnByCoords;usize
core::fields::secure_column::SecureColumnByCoords::from_cpu,core/fields/secure_column/SecureColumnByCoords/from_cpu.rs,8,alloc::alloc::Global;alloc::vec::Vec;stwo_prover::core::backend::cpu::CpuBackend;stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::fields::m31::M31;stwo_prover::core::fields::secure_column::SecureColumnByCoords;usize
core::fri::FriConfig::fmt,core/fri/FriConfig/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::fri::FriConfig;u32;usize
core::fri::FriVerificationError::fmt,core/fri/FriVerificationError/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::fri::FriVerificationError;stwo_prover::core::vcs::verifier::MerkleVerificationError;usize
core::fri::extract_coordinate_columns,core/fri/extract_coordinate_columns.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::option::Option;core::slice::iter::Iter;stwo_prover::core::fields::m31::M31;stwo_prover::core::poly::BitReversedOrder;stwo_prover::core::poly::circle::secure_poly::SecureEvaluation;usize
core::lookups::sumcheck::SumcheckError::fmt,core/lookups/sumcheck/SumcheckError/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::lookups::sumcheck::SumcheckError;usize
core::lookups::utils::UnivariatePoly::degree,core/lookups/utils/UnivariatePoly/degree.rs,8,alloc::alloc::Global;alloc::vec::Vec;bool;core::iter::adapters::rev::Rev;core::iter::adapters::take_while::TakeWhile;core::slice::iter::Iter;stwo_prover::core::lookups::utils::UnivariatePoly;usize
core::lookups::utils::UnivariatePoly::fmt,core/lookups/utils/UnivariatePoly/fmt.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugTuple;core::result::Result;str;stwo_prover::core::lookups::utils::UnivariatePoly
core::lookups::utils::eq,core/lookups/utils/eq.rs,8,bool;core::fmt::Arguments;core::iter::adapters::map::Map;core::iter::adapters::zip::Zip;core::option::Option;core::panicking::AssertKind;core::slice::iter::Iter;usize
core::pcs::PcsConfig::fmt,core/pcs/PcsConfig/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::fri::FriConfig;stwo_prover::core::pcs::PcsConfig;u32
core::pcs::prover::CommitmentSchemeProver::tree_builder,core/pcs/prover/CommitmentSchemeProver/tree_builder.rs,8,alloc::alloc::Global;alloc::vec::Vec;stwo_prover::core::pcs::prover::CommitmentSchemeProver;stwo_prover::core::pcs::prover::CommitmentTreeProver;stwo_prover::core::pcs::prover::TreeBuilder;stwo_prover::core::pcs::utils::TreeVec;stwo_prover::core::poly::circle::poly::CirclePoly;usize
core::pcs::prover::TreeBuilder::extend_polys,core/pcs/prover/TreeBuilder/extend_polys.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::iter::traits::collect::IntoIterator;core::marker::Sized;stwo_prover::core::pcs::TreeSubspan;stwo_prover::core::pcs::prover::TreeBuilder;stwo_prover::core::poly::circle::poly::CirclePoly;usize
core::pcs::utils::TreeVec::fmt,core/pcs/utils/TreeVec/fmt.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugTuple;core::result::Result;str;stwo_prover::core::pcs::utils::TreeVec
core::pcs::utils::TreeVec::zip_cols,core/pcs/utils/TreeVec/zip_cols.rs,8,alloc::alloc::Global;alloc::vec::Vec;alloc::vec::into_iter::IntoIter;core::convert::Into;core::iter::adapters::map::Map;core::marker::Sized;itertools::zip_eq_impl::ZipEq;stwo_prover::core::pcs::utils::TreeVec
core::poly::circle::evaluation::CircleEvaluation::new,core/poly/circle/evaluation/CircleEvaluation/new.rs,8,bool;core::fmt::Arguments;core::marker::PhantomData;core::option::Option;core::panicking::AssertKind;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::circle::evaluation::CircleEvaluation;usize
core::poly::circle::poly::CirclePoly::fmt,core/poly/circle/poly/CirclePoly/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::fields::m31::M31;stwo_prover::core::poly::circle::poly::CirclePoly;u32
core::poly::line::LineEvaluation::fmt,core/poly/line/LineEvaluation/fmt.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::fields::secure_column::SecureColumnByCoords;stwo_prover::core::poly::line::LineDomain;stwo_prover::core::poly::line::LineEvaluation
core::poly::line::LineEvaluation::new,core/poly/line/LineEvaluation/new.rs,8,bool;core::fmt::Arguments;core::option::Option;core::panicking::AssertKind;stwo_prover::core::fields::secure_column::SecureColumnByCoords;stwo_prover::core::poly::line::LineDomain;stwo_prover::core::poly::line::LineEvaluation;usize
core::poly::line::LinePoly::partial_cmp,core/poly/line/LinePoly/partial_cmp.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::cmp::Ordering;core::option::Option;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::poly::line::LinePoly;u32;u8
core::prover::StarkProofSizeBreakdown,core/prover/StarkProofSizeBreakdown.rs,8,core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::result::Result;str;stwo_prover::core::prover::StarkProofSizeBreakdown;stwo_prover::core::prover::StarkProofSizeBreakdown::fmt;usize
core::vcs::blake2_hash::Blake2sHash::from,core/vcs/blake2_hash/Blake2sHash/from.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::array::TryFromSliceError;core::result::Result;str;stwo_prover::core::vcs::blake2_hash::Blake2sHash;u8;usize
core::vcs::blake2_hash::Blake2sHasher::finalize,core/vcs/blake2_hash/Blake2sHasher/finalize.rs,8,blake2::Blake2sVarCore;digest::core_api::ct_variable::CtVariableCoreWrapper;digest::core_api::ct_variable::NoOid;digest::core_api::wrapper::CoreWrapper;stwo_prover::core::vcs::blake2_hash::Blake2sHash;stwo_prover::core::vcs::blake2_hash::Blake2sHasher;u8;usize
core::vcs::blake2_merkle::Blake2sMerkleChannel,core/vcs/blake2_merkle/Blake2sMerkleChannel.rs,8,stwo_prover::core::channel::blake2s::Blake2sChannel;stwo_prover::core::vcs::blake2_hash::Blake2sHash;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel::C;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel::H;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel::default;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel::mix_root;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher
core::vcs::blake3_hash::Blake3Hash::from,core/vcs/blake3_hash/Blake3Hash/from.rs,8,alloc::alloc::Global;alloc::vec::Vec;core::array::TryFromSliceError;core::result::Result;str;stwo_prover::core::vcs::blake3_hash::Blake3Hash;u8;usize
core::vcs::poseidon252_merkle::Poseidon252MerkleChannel,core/vcs/poseidon252_merkle/Poseidon252MerkleChannel.rs,8,starknet_ff::FieldElement;stwo_prover::core::channel::poseidon252::Poseidon252Channel;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::C;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::H;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::default;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::mix_root;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher
